latitude,longitude,elevation,time
30.13703,118.14526,996.79,2009-12-31 23:12:57+00:00
30.13703,118.14508,995.45,2009-12-31 23:13:03+00:00
30.13693,118.14485,997.37,2009-12-31 23:13:12+00:00
30.13681,118.14517,1000.54,2009-12-31 23:13:24+00:00
30.13655,118.14512,1011.65,2009-12-31 23:13:35+00:00
30.13641,118.14512,1017.92,2009-12-31 23:13:40+00:00
30.13639,118.14444,1018.02,2009-12-31 23:14:04+00:00
30.13567,118.14243,954.21,2009-12-31 23:15:19+00:00
30.13551,118.14194,932.62,2009-12-31 23:15:37+00:00
30.13541,118.14146,927.84,2009-12-31 23:15:54+00:00
30.13508,118.13991,873.43,2009-12-31 23:16:50+00:00
30.13545,118.13827,849.33,2009-12-31 23:17:48+00:00
30.13499,118.13786,845.95,2009-12-31 23:18:11+00:00
30.13504,118.13645,803.27,2009-12-31 23:19:00+00:00
30.1348,118.13192,707.31,2009-12-31 23:21:37+00:00
30.13429,118.13153,714.73,2009-12-31 23:22:02+00:00
30.13354,118.13041,674.66,2009-12-31 23:22:51+00:00
30.13298,118.12971,668.7,2009-12-31 23:23:24+00:00
30.13286,118.12755,636.76,2009-12-31 23:24:39+00:00
30.13331,118.12685,624.97,2009-12-31 23:25:09+00:00
30.13353,118.12663,625.21,2009-12-31 23:25:21+00:00
30.13369,118.12642,622.03,2009-12-31 23:25:30+00:00
30.13373,118.12605,615.93,2009-12-31 23:25:43+00:00
30.13373,118.12599,614.33,2009-12-31 23:25:45+00:00
30.13373,118.12592,612.46,2009-12-31 23:25:48+00:00
30.13373,118.12586,610.85,2009-12-31 23:25:50+00:00
30.13371,118.12577,608.22,2009-12-31 23:25:53+00:00
30.13371,118.12571,606.74,2009-12-31 23:25:55+00:00
30.13368,118.12567,605.72,2009-12-31 23:25:57+00:00
30.13366,118.12558,603.95,2009-12-31 23:26:00+00:00
30.13368,118.12551,602.6,2009-12-31 23:26:03+00:00
30.13373,118.12545,600.93,2009-12-31 23:26:06+00:00
30.13377,118.12539,599.13,2009-12-31 23:26:08+00:00
30.13381,118.12534,597.3,2009-12-31 23:26:11+00:00
30.13384,118.1253,595.74,2009-12-31 23:26:13+00:00
30.13388,118.12526,594.17,2009-12-31 23:26:15+00:00
30.13394,118.12521,593.85,2009-12-31 23:26:18+00:00
30.13399,118.12517,593.49,2009-12-31 23:26:20+00:00
30.13407,118.12515,593.04,2009-12-31 23:26:23+00:00
30.13412,118.12513,592.48,2009-12-31 23:26:25+00:00
30.13418,118.12513,592.72,2009-12-31 23:26:28+00:00
