latitude,longitude,elevation,time
30.12119,118.17078,1501.71,2009-12-31 23:11:39+00:00
30.12124,118.17079,1503.33,2009-12-31 23:11:41+00:00
30.12129,118.17078,1504.31,2009-12-31 23:11:43+00:00
30.12133,118.17076,1504.62,2009-12-31 23:11:45+00:00
30.12137,118.17074,1504.85,2009-12-31 23:11:47+00:00
30.12142,118.17074,1508.99,2009-12-31 23:11:49+00:00
30.12146,118.17074,1513.74,2009-12-31 23:11:50+00:00
30.1215,118.17072,1517.0,2009-12-31 23:11:52+00:00
30.12153,118.17067,1516.19,2009-12-31 23:11:54+00:00
30.12155,118.17062,1513.64,2009-12-31 23:11:56+00:00
30.12158,118.17058,1512.12,2009-12-31 23:11:58+00:00
30.12162,118.17055,1511.96,2009-12-31 23:12:00+00:00
30.12167,118.17055,1514.96,2009-12-31 23:12:02+00:00
30.12167,118.17055,1514.96,2009-12-31 23:12:02+00:00
30.12173,118.17056,1518.98,2009-12-31 23:12:04+00:00
30.12177,118.17058,1523.66,2009-12-31 23:12:06+00:00
30.12182,118.17058,1526.36,2009-12-31 23:12:08+00:00
30.12186,118.17056,1526.0,2009-12-31 23:12:10+00:00
30.12189,118.17052,1525.34,2009-12-31 23:12:11+00:00
30.12192,118.17048,1524.94,2009-12-31 23:12:13+00:00
30.12195,118.17044,1524.27,2009-12-31 23:12:15+00:00
30.12198,118.1704,1522.82,2009-12-31 23:12:17+00:00
30.12201,118.17036,1521.42,2009-12-31 23:12:19+00:00
30.12205,118.17033,1520.77,2009-12-31 23:12:21+00:00
30.1221,118.17033,1521.78,2009-12-31 23:12:23+00:00
30.12214,118.17034,1523.04,2009-12-31 23:12:24+00:00
30.12219,118.17035,1524.48,2009-12-31 23:12:26+00:00
30.12224,118.17037,1525.71,2009-12-31 23:12:28+00:00
30.12228,118.17039,1525.98,2009-12-31 23:12:30+00:00
30.12233,118.17039,1525.22,2009-12-31 23:12:32+00:00
30.12238,118.17038,1523.99,2009-12-31 23:12:34+00:00
30.12242,118.17038,1523.38,2009-12-31 23:12:36+00:00
30.12247,118.17039,1523.11,2009-12-31 23:12:38+00:00
30.12251,118.1704,1523.2,2009-12-31 23:12:40+00:00
30.12256,118.1704,1523.4,2009-12-31 23:12:42+00:00
30.12261,118.1704,1523.6,2009-12-31 23:12:44+00:00
30.12265,118.17042,1524.7,2009-12-31 23:12:45+00:00
30.12267,118.17046,1526.61,2009-12-31 23:12:47+00:00
30.12271,118.1705,1528.5,2009-12-31 23:12:49+00:00
30.12276,118.17051,1529.01,2009-12-31 23:12:51+00:00
30.1228,118.17051,1529.97,2009-12-31 23:12:53+00:00
30.12284,118.17049,1530.75,2009-12-31 23:12:54+00:00
30.12289,118.17049,1532.83,2009-12-31 23:12:56+00:00
30.12289,118.17049,1532.83,2009-12-31 23:12:56+00:00
30.12288,118.17057,1535.98,2009-12-31 23:12:59+00:00
30.12291,118.17057,1537.24,2009-12-31 23:13:00+00:00
30.12297,118.17056,1539.45,2009-12-31 23:13:03+00:00
30.123,118.1706,1541.91,2009-12-31 23:13:05+00:00
30.12298,118.17065,1542.67,2009-12-31 23:13:07+00:00
30.12296,118.1707,1543.59,2009-12-31 23:13:08+00:00
30.12295,118.17075,1544.94,2009-12-31 23:13:10+00:00
30.12292,118.1708,1545.88,2009-12-31 23:13:12+00:00
30.12291,118.17085,1547.55,2009-12-31 23:13:14+00:00
30.12293,118.1709,1550.01,2009-12-31 23:13:16+00:00
30.12296,118.17094,1552.17,2009-12-31 23:13:18+00:00
30.123,118.17097,1554.02,2009-12-31 23:13:20+00:00
30.12301,118.17102,1556.07,2009-12-31 23:13:22+00:00
30.12298,118.17107,1557.58,2009-12-31 23:13:24+00:00
30.12297,118.17113,1559.54,2009-12-31 23:13:26+00:00
30.12296,118.17118,1560.73,2009-12-31 23:13:28+00:00
30.12296,118.17124,1562.26,2009-12-31 23:13:30+00:00
