latitude,longitude,elevation,time
30.12884,118.16308,1711.27,2009-12-31 23:09:33+00:00
30.12878,118.16309,1707.85,2009-12-31 23:09:36+00:00
30.12873,118.1631,1705.01,2009-12-31 23:09:38+00:00
30.12873,118.1631,1705.01,2009-12-31 23:10:22+00:00
30.12872,118.16296,1704.23,2009-12-31 23:09:43+00:00
30.12872,118.16296,1704.23,2009-12-31 23:10:17+00:00
30.12873,118.16279,1704.44,2009-12-31 23:09:49+00:00
30.12873,118.16279,1704.44,2009-12-31 23:10:11+00:00
30.12874,118.16271,1704.08,2009-12-31 23:09:52+00:00
30.12874,118.16271,1704.08,2009-12-31 23:10:09+00:00
30.12877,118.16259,1704.03,2009-12-31 23:09:56+00:00
30.12877,118.16259,1704.03,2009-12-31 23:10:04+00:00
30.12885,118.16251,1706.51,2009-12-31 23:10:00+00:00
30.12877,118.16259,1704.03,2009-12-31 23:09:56+00:00
30.12877,118.16259,1704.03,2009-12-31 23:10:04+00:00
30.12874,118.16271,1704.08,2009-12-31 23:09:52+00:00
30.12874,118.16271,1704.08,2009-12-31 23:10:09+00:00
30.12873,118.16279,1704.44,2009-12-31 23:09:49+00:00
30.12873,118.16279,1704.44,2009-12-31 23:10:11+00:00
30.12872,118.16296,1704.23,2009-12-31 23:09:43+00:00
30.12872,118.16296,1704.23,2009-12-31 23:10:17+00:00
30.12873,118.1631,1705.01,2009-12-31 23:09:38+00:00
30.12873,118.1631,1705.01,2009-12-31 23:10:22+00:00
30.12871,118.16326,1704.43,2009-12-31 23:10:28+00:00
30.12873,118.1634,1707.46,2009-12-31 23:10:33+00:00
30.12873,118.16348,1709.39,2009-12-31 23:10:35+00:00
30.1287,118.16361,1711.13,2009-12-31 23:10:40+00:00
30.12867,118.16367,1711.03,2009-12-31 23:10:43+00:00
30.1286,118.16373,1709.14,2009-12-31 23:10:46+00:00
30.12861,118.16385,1712.13,2009-12-31 23:10:50+00:00
30.12858,118.1639,1712.73,2009-12-31 23:10:52+00:00
30.12855,118.16394,1713.52,2009-12-31 23:10:54+00:00
30.12854,118.164,1715.46,2009-12-31 23:10:56+00:00
30.12852,118.16401,1715.39,2009-12-31 23:10:57+00:00
30.12847,118.16405,1715.75,2009-12-31 23:11:00+00:00
30.12842,118.16405,1714.67,2009-12-31 23:11:02+00:00
30.12838,118.16405,1713.81,2009-12-31 23:11:03+00:00
30.12835,118.16403,1712.44,2009-12-31 23:11:05+00:00
30.12831,118.16402,1711.45,2009-12-31 23:11:06+00:00
30.12828,118.16402,1711.1,2009-12-31 23:11:07+00:00
30.12825,118.16399,1709.41,2009-12-31 23:11:09+00:00
30.12821,118.16397,1707.85,2009-12-31 23:11:11+00:00
30.1282,118.16397,1707.68,2009-12-31 23:11:11+00:00
30.12815,118.16399,1707.94,2009-12-31 23:11:13+00:00
30.12812,118.16399,1707.5,2009-12-31 23:11:14+00:00
30.12806,118.16388,1699.66,2009-12-31 23:11:19+00:00
30.12805,118.16387,1699.0,2009-12-31 23:11:19+00:00
30.12801,118.16379,1694.45,2009-12-31 23:11:23+00:00
30.128,118.16377,1693.27,2009-12-31 23:11:23+00:00
30.12796,118.16376,1692.18,2009-12-31 23:11:25+00:00
30.12792,118.16374,1690.47,2009-12-31 23:11:27+00:00
30.12789,118.16373,1689.44,2009-12-31 23:11:28+00:00
30.12784,118.16371,1687.43,2009-12-31 23:11:30+00:00
30.12783,118.1637,1686.65,2009-12-31 23:11:31+00:00
30.1278,118.16369,1685.5,2009-12-31 23:11:32+00:00
30.12776,118.16368,1684.42,2009-12-31 23:11:34+00:00
30.12774,118.16367,1683.73,2009-12-31 23:11:35+00:00
