latitude,longitude,elevation,time
30.1424,118.15727,1593.87,2009-12-31 23:05:51+00:00
30.1424,118.15727,1593.87,2009-12-31 23:13:19+00:00
30.14227,118.15724,1593.72,2009-12-31 23:13:25+00:00
30.14211,118.15722,1591.93,2009-12-31 23:13:31+00:00
30.14174,118.15732,1594.17,2009-12-31 23:13:46+00:00
30.14103,118.15771,1613.91,2009-12-31 23:14:18+00:00
30.14064,118.15805,1620.82,2009-12-31 23:14:37+00:00
30.14069,118.15869,1622.35,2009-12-31 23:15:00+00:00
30.14061,118.15894,1621.74,2009-12-31 23:15:09+00:00
30.14044,118.15911,1622.86,2009-12-31 23:15:18+00:00
30.14003,118.15905,1635.52,2009-12-31 23:15:34+00:00
30.13979,118.15919,1648.34,2009-12-31 23:15:45+00:00
30.13973,118.15905,1654.75,2009-12-31 23:15:50+00:00
30.13951,118.15894,1669.92,2009-12-31 23:16:00+00:00
30.13908,118.15854,1688.15,2009-12-31 23:16:22+00:00
30.13867,118.15885,1699.6,2009-12-31 23:16:42+00:00
30.1385,118.15878,1702.66,2009-12-31 23:16:49+00:00
30.13823,118.15875,1706.92,2009-12-31 23:17:00+00:00
30.13738,118.159,1723.33,2009-12-31 23:17:35+00:00
30.13724,118.15901,1726.09,2009-12-31 23:17:41+00:00
30.13714,118.1592,1728.37,2009-12-31 23:17:48+00:00
30.13699,118.15921,1731.68,2009-12-31 23:17:54+00:00
30.13659,118.15901,1754.21,2009-12-31 23:18:12+00:00
30.13634,118.15901,1760.65,2009-12-31 23:18:22+00:00
30.13616,118.15929,1762.72,2009-12-31 23:18:34+00:00
30.13603,118.15955,1765.66,2009-12-31 23:18:44+00:00
30.13587,118.15971,1769.68,2009-12-31 23:18:53+00:00
30.1357,118.15988,1773.95,2009-12-31 23:19:02+00:00
30.13558,118.16011,1778.68,2009-12-31 23:19:11+00:00
30.13556,118.16042,1784.02,2009-12-31 23:19:22+00:00
30.13559,118.16067,1789.15,2009-12-31 23:19:30+00:00
30.13543,118.16122,1801.02,2009-12-31 23:19:51+00:00
30.13508,118.16185,1796.61,2009-12-31 23:20:17+00:00
30.13479,118.16239,1799.08,2009-12-31 23:20:39+00:00
30.13456,118.16301,1813.5,2009-12-31 23:21:02+00:00
30.13451,118.16315,1815.42,2009-12-31 23:21:07+00:00
30.13448,118.16321,1815.71,2009-12-31 23:21:10+00:00
30.13443,118.16328,1815.4,2009-12-31 23:21:13+00:00
30.13441,118.16334,1814.96,2009-12-31 23:21:15+00:00
30.13435,118.16338,1812.89,2009-12-31 23:21:18+00:00
30.1342,118.16356,1806.61,2009-12-31 23:21:26+00:00
30.13413,118.16361,1803.3,2009-12-31 23:21:30+00:00
30.13405,118.16372,1802.88,2009-12-31 23:21:35+00:00
30.13398,118.16387,1805.61,2009-12-31 23:21:40+00:00
30.13377,118.16413,1802.32,2009-12-31 23:21:53+00:00
30.13361,118.1642,1795.72,2009-12-31 23:22:00+00:00
30.13353,118.16422,1789.4,2009-12-31 23:22:03+00:00
30.13346,118.1642,1784.9,2009-12-31 23:22:06+00:00
30.13337,118.16411,1778.34,2009-12-31 23:22:11+00:00
30.13322,118.16392,1767.74,2009-12-31 23:22:19+00:00
30.133,118.16375,1756.0,2009-12-31 23:22:30+00:00
30.13282,118.16362,1751.07,2009-12-31 23:22:39+00:00
30.13273,118.1636,1748.06,2009-12-31 23:22:42+00:00
30.13243,118.16333,1740.95,2009-12-31 23:22:57+00:00
30.13242,118.16326,1740.02,2009-12-31 23:23:00+00:00
30.13237,118.16326,1739.44,2009-12-31 23:23:02+00:00
30.13232,118.16323,1738.64,2009-12-31 23:23:04+00:00
30.13224,118.16314,1737.43,2009-12-31 23:23:09+00:00
30.13216,118.16304,1736.56,2009-12-31 23:23:13+00:00
30.13213,118.16293,1735.01,2009-12-31 23:23:17+00:00
30.13208,118.16284,1733.78,2009-12-31 23:23:21+00:00
30.13201,118.16276,1733.02,2009-12-31 23:23:25+00:00
30.13196,118.16264,1733.41,2009-12-31 23:23:30+00:00
30.13191,118.16253,1733.88,2009-12-31 23:23:34+00:00
30.13187,118.16249,1733.99,2009-12-31 23:23:36+00:00
30.13182,118.16243,1734.09,2009-12-31 23:23:39+00:00
30.13181,118.16232,1734.29,2009-12-31 23:23:43+00:00
30.1318,118.16221,1734.65,2009-12-31 23:23:47+00:00
30.1318,118.16211,1735.35,2009-12-31 23:23:50+00:00
30.1318,118.16209,1735.49,2009-12-31 23:23:51+00:00
30.13181,118.162,1736.08,2009-12-31 23:23:54+00:00
30.1318,118.1619,1736.86,2009-12-31 23:23:57+00:00
30.1318,118.16185,1737.24,2009-12-31 23:23:59+00:00
30.13179,118.16185,1737.35,2009-12-31 23:23:59+00:00
30.13178,118.16179,1738.01,2009-12-31 23:24:02+00:00
30.13175,118.16174,1739.06,2009-12-31 23:24:04+00:00
30.13171,118.16168,1740.71,2009-12-31 23:24:06+00:00
30.13164,118.16162,1742.69,2009-12-31 23:24:10+00:00
30.13161,118.16158,1743.67,2009-12-31 23:24:12+00:00
30.13156,118.16157,1745.24,2009-12-31 23:24:14+00:00
30.13153,118.16155,1746.4,2009-12-31 23:24:15+00:00
30.1315,118.16155,1747.36,2009-12-31 23:24:16+00:00
30.13147,118.16158,1747.79,2009-12-31 23:24:18+00:00
30.13144,118.16158,1748.68,2009-12-31 23:24:19+00:00
30.1314,118.16159,1749.61,2009-12-31 23:24:21+00:00
30.13136,118.16161,1750.4,2009-12-31 23:24:22+00:00
30.13132,118.16164,1751.21,2009-12-31 23:24:24+00:00
30.13129,118.16166,1752.02,2009-12-31 23:24:26+00:00
30.13127,118.16168,1752.59,2009-12-31 23:24:27+00:00
30.13124,118.1617,1753.59,2009-12-31 23:24:28+00:00
30.13122,118.1617,1754.38,2009-12-31 23:24:29+00:00
30.13118,118.1617,1755.94,2009-12-31 23:24:31+00:00
30.13115,118.1617,1757.12,2009-12-31 23:24:32+00:00
30.13112,118.1617,1758.29,2009-12-31 23:24:33+00:00
30.13104,118.1617,1760.21,2009-12-31 23:24:36+00:00
30.13101,118.16171,1760.77,2009-12-31 23:24:37+00:00
30.13097,118.16172,1761.57,2009-12-31 23:24:39+00:00
30.13091,118.16171,1762.99,2009-12-31 23:24:41+00:00
30.13083,118.16171,1764.7,2009-12-31 23:24:45+00:00
