latitude,longitude,elevation,time
30.12588,118.18254,1052.65,2009-12-31 23:04:18+00:00
30.1259,118.18251,1056.35,2009-12-31 23:04:20+00:00
30.12595,118.18246,1062.53,2009-12-31 23:04:22+00:00
30.12598,118.18242,1066.36,2009-12-31 23:04:24+00:00
30.12601,118.18238,1070.03,2009-12-31 23:04:26+00:00
30.12604,118.18233,1073.92,2009-12-31 23:04:28+00:00
30.12607,118.18229,1077.26,2009-12-31 23:04:30+00:00
30.12609,118.18224,1080.18,2009-12-31 23:04:32+00:00
30.12611,118.18218,1082.09,2009-12-31 23:04:34+00:00
30.12614,118.18213,1084.41,2009-12-31 23:04:36+00:00
30.12617,118.18209,1086.9,2009-12-31 23:04:38+00:00
30.12619,118.18204,1088.89,2009-12-31 23:04:40+00:00
30.12623,118.182,1092.56,2009-12-31 23:04:42+00:00
30.12626,118.18196,1095.63,2009-12-31 23:04:44+00:00
30.1263,118.18193,1099.17,2009-12-31 23:04:46+00:00
30.12634,118.1819,1102.1,2009-12-31 23:04:48+00:00
30.12638,118.18186,1104.51,2009-12-31 23:04:50+00:00
30.12642,118.18183,1107.98,2009-12-31 23:04:52+00:00
30.12644,118.18179,1109.39,2009-12-31 23:04:53+00:00
30.12647,118.18174,1111.77,2009-12-31 23:04:56+00:00
30.1265,118.18169,1114.24,2009-12-31 23:04:58+00:00
30.12653,118.18165,1116.72,2009-12-31 23:04:59+00:00
30.12655,118.18159,1117.08,2009-12-31 23:05:02+00:00
30.12657,118.18154,1117.76,2009-12-31 23:05:04+00:00
30.12659,118.18149,1118.44,2009-12-31 23:05:05+00:00
30.12659,118.18143,1116.5,2009-12-31 23:05:08+00:00
30.12658,118.18138,1113.67,2009-12-31 23:05:09+00:00
30.12659,118.18133,1112.75,2009-12-31 23:05:11+00:00
30.1266,118.18127,1111.24,2009-12-31 23:05:13+00:00
30.12661,118.18122,1109.96,2009-12-31 23:05:15+00:00
30.12663,118.18117,1109.31,2009-12-31 23:05:17+00:00
30.12663,118.18111,1106.48,2009-12-31 23:05:19+00:00
30.12666,118.18106,1107.5,2009-12-31 23:05:21+00:00
