latitude,longitude,elevation,time
30.14065,118.15258,1426.68,2009-12-31 23:10:51+00:00
30.1406,118.15254,1424.44,2009-12-31 23:10:53+00:00
30.14056,118.15254,1423.02,2009-12-31 23:10:55+00:00
30.14052,118.15262,1421.55,2009-12-31 23:10:58+00:00
30.14052,118.15268,1422.74,2009-12-31 23:11:00+00:00
30.14054,118.15274,1425.76,2009-12-31 23:11:03+00:00
30.14056,118.15281,1427.94,2009-12-31 23:11:05+00:00
30.1406,118.15284,1428.47,2009-12-31 23:11:07+00:00
30.14069,118.1528,1429.6,2009-12-31 23:11:11+00:00
30.14072,118.15282,1430.16,2009-12-31 23:11:12+00:00
30.14071,118.15284,1430.19,2009-12-31 23:11:13+00:00
30.14062,118.15295,1428.94,2009-12-31 23:11:18+00:00
30.14056,118.15303,1427.23,2009-12-31 23:11:22+00:00
30.14052,118.1531,1420.21,2009-12-31 23:11:25+00:00
30.14047,118.15309,1413.55,2009-12-31 23:11:27+00:00
30.14039,118.15304,1404.25,2009-12-31 23:11:31+00:00
30.14028,118.15294,1394.09,2009-12-31 23:11:36+00:00
30.14017,118.15282,1383.81,2009-12-31 23:11:42+00:00
30.14005,118.15283,1365.54,2009-12-31 23:11:47+00:00
30.13991,118.15284,1352.44,2009-12-31 23:11:53+00:00
30.13967,118.15293,1338.54,2009-12-31 23:12:03+00:00
30.13963,118.15295,1336.87,2009-12-31 23:12:04+00:00
30.13959,118.15293,1335.77,2009-12-31 23:12:06+00:00
30.13959,118.15288,1336.56,2009-12-31 23:12:08+00:00
30.13961,118.15284,1337.82,2009-12-31 23:12:10+00:00
30.13968,118.15274,1341.57,2009-12-31 23:12:14+00:00
30.13957,118.15273,1338.95,2009-12-31 23:12:18+00:00
30.13931,118.15271,1331.51,2009-12-31 23:12:29+00:00
30.13921,118.15273,1327.66,2009-12-31 23:12:33+00:00
30.13913,118.15295,1328.6,2009-12-31 23:12:41+00:00
30.13903,118.15322,1331.85,2009-12-31 23:12:51+00:00
30.13898,118.15344,1339.87,2009-12-31 23:12:59+00:00
30.13892,118.15349,1343.77,2009-12-31 23:13:02+00:00
30.13879,118.15334,1337.37,2009-12-31 23:13:10+00:00
30.13881,118.15308,1330.07,2009-12-31 23:13:19+00:00
30.13876,118.15305,1330.17,2009-12-31 23:13:21+00:00
30.13862,118.1531,1333.81,2009-12-31 23:13:27+00:00
30.13849,118.15307,1336.82,2009-12-31 23:13:32+00:00
30.13841,118.15307,1339.14,2009-12-31 23:13:35+00:00
30.1384,118.15299,1335.94,2009-12-31 23:13:38+00:00
30.13848,118.15291,1330.85,2009-12-31 23:13:42+00:00
30.13856,118.15279,1325.59,2009-12-31 23:13:47+00:00
30.1387,118.15275,1323.37,2009-12-31 23:13:53+00:00
30.1388,118.15262,1322.55,2009-12-31 23:13:59+00:00
30.13891,118.15253,1324.74,2009-12-31 23:14:05+00:00
30.13891,118.15242,1325.06,2009-12-31 23:14:08+00:00
30.13883,118.1524,1323.23,2009-12-31 23:14:12+00:00
30.13878,118.1523,1321.82,2009-12-31 23:14:16+00:00
30.13874,118.15229,1320.9,2009-12-31 23:14:17+00:00
